flow_duration,total_fwd_packets,total_bwd_packets,fwd_packet_length_max,bwd_packet_length_max,flow_bytes_per_sec,flow_packets_per_sec,syn_flag_count,ack_flag_count,rst_flag_count,label
8843437,9,6,20,7215,1313.403375,1.696173106,2,14,1,DDoS
60788,1,1,50,66,1908.271369,32.90123051,0,0,0,Normal
65899044,17,19,1396,1418,129.1521012,0.546290171,2,35,0,Normal
366,1,1,42,109,412568.306,5464.480874,0,0,0,Normal
617,1,1,56,116,278768.2334,3241.491086,0,0,0,Normal
533,2,1,0,0,0.0,5628.517824,2,1,1,PortScan
46033,1,1,49,148,4279.538592,43.4470923,0,0,0,Normal
65854,1,1,47,115,2459.987245,30.3702129,0,0,0,Normal
11803727,8,6,20,4380,984.0112365,1.186066062,2,13,1,DDoS
10024060,9,6,20,8760,1158.712139,1.496399662,2,14,1,DDoS
4120764,9,6,20,10135,2818.652075,3.64010169,2,14,1,DDoS
141,2,2,38,66,1475177.305,28368.79433,0,0,0,Normal
46528,1,1,47,128,3761.176066,42.98486933,0,0,0,Normal
10733360,9,6,20,5840,1082.140169,1.397512056,2,14,1,DDoS
9008215,9,6,20,5755,1289.378639,1.665146758,2,14,1,DDoS
628,1,1,0,0,0.0,3184.713376,1,1,1,BruteForce
506,1,1,82,164,486166.0079,3952.56917,0,0,0,Normal
24080,1,1,54,70,5149.501661,83.05647841,0,0,0,Normal
10727688,9,6,20,4380,1082.712323,1.398250956,2,14,1,DDoS
149,2,2,51,67,1583892.617,26845.63758,0,0,0,Normal
89055,7,4,20,10135,130425.0182,123.5191735,2,10,1,DDoS
4201071,10,6,20,7300,2764.771174,3.808552629,2,15,1,DDoS
9281866,10,5,20,11595,1251.364758,1.616054358,2,14,1,DDoS
26042,1,1,45,129,6681.514477,76.79901697,0,0,0,Normal
6049801,8,4,20,11595,1919.897861,1.983536318,2,11,1,DDoS
117966974,12,12,144,74,8.180255603,0.203446771,0,24,0,Normal
13110310,9,5,20,11595,885.9439632,1.067861858,2,13,1,DDoS
217031,8,6,20,4380,53517.70024,64.50691376,2,13,1,DDoS
10007858,8,4,20,7215,1160.58801,1.19905778,2,11,1,DDoS
130967,1,1,48,64,855.1772584,15.27102247,0,0,0,Normal
9280667,10,5,20,11595,1251.526426,1.616263141,2,14,1,DDoS
4011898,8,5,20,5840,2895.138411,3.240361545,2,12,1,DDoS
23687,1,1,52,116,7092.497995,84.43449994,0,0,0,Normal
3963941,8,6,20,5840,2930.164702,3.531838642,2,13,1,DDoS
11618197,8,5,20,7215,999.7248282,1.118934375,2,12,1,DDoS
9807075,7,5,20,10135,1184.349054,1.223606427,2,11,1,DDoS
33642,1,1,56,124,5350.454789,59.44949765,0,0,0,Normal
7224835,8,4,20,8760,1607.649171,1.660937585,2,11,1,DDoS
47,1,1,0,0,0.0,42553.19149,1,1,1,PortScan
2002929,8,7,20,5840,5799.007354,7.489032312,2,14,1,DDoS
1398727,8,7,20,5840,8303.979261,10.72403693,2,14,1,DDoS
193685,9,6,20,4380,59968.50556,77.4453365,2,14,1,DDoS
107412,4,2,35,73,2662.64477,55.85968048,0,0,0,Normal
30576,4,4,32,48,10465.72475,261.6431188,0,0,0,Normal
12112295,9,5,20,10135,958.9429584,1.155850316,2,13,1,DDoS
48119,1,1,55,120,3636.817058,41.56362352,0,0,0,Normal
155069,2,2,37,92,1663.775481,25.79496869,0,0,0,Normal
60335,1,1,52,68,1988.895334,33.14825557,0,0,0,Normal
3935917,8,5,20,5840,2951.027677,3.302915178,2,12,1,DDoS
91193,1,1,57,187,2675.643964,21.9315079,0,0,0,Normal
67087813,2,2,66,153,5.440630476,0.059623348,0,0,0,Normal
78,1,1,0,0,0.0,25641.02564,1,1,1,PortScan
7084366,8,6,20,4380,1639.525682,1.976182484,2,13,1,DDoS
31018,2,2,36,121,10123.1543,128.9573796,0,0,0,Normal
6716789,8,6,20,5840,1729.248902,2.084329283,2,13,1,DDoS
7650865,8,6,20,4380,1518.128996,1.829858454,2,13,1,DDoS
4693318,9,6,20,5840,2474.795017,3.196033169,2,14,1,DDoS
60861,1,1,48,210,4239.16794,32.86176698,0,0,0,Normal
489,1,1,52,68,245398.773,4089.97955,0,0,0,Normal
8940368,9,5,20,11595,1299.163524,1.565931067,2,13,1,DDoS
1747967,8,6,20,4380,6644.862289,8.009304523,2,13,1,DDoS
12638263,8,4,20,11595,919.0345224,0.949497569,2,11,1,DDoS
2921930,8,6,20,5840,3975.11234,4.79135366,2,13,1,DDoS
106723333,28,35,285,81,24.68063849,0.590311399,0,63,0,Normal
1884561,1,1,42,103,76.94099581,1.061255115,0,0,0,Normal
4031923,8,4,20,10135,2880.75938,2.976247314,2,11,1,DDoS
119785030,19,16,437,796,30.88031952,0.292190101,2,34,0,Normal
4007906,7,6,20,5840,2898.022059,3.243589046,2,12,1,DDoS
48071,1,1,51,111,3370.015186,41.60512575,0,0,0,Normal
173,2,2,32,48,924855.4913,23121.38728,0,0,0,Normal
47323,1,1,54,70,2620.290345,42.2627475,0,0,0,Normal
573,1,1,0,0,0.0,3490.401396,1,1,1,BruteForce
203,2,2,41,105,1438423.645,19704.4335,0,0,0,Normal
5240639,8,4,20,7300,2216.332779,2.289797103,2,11,1,DDoS
8744729,9,5,20,10135,1485.466273,1.600964421,2,13,1,DDoS
110082512,16,15,286,384,12.26352829,0.281606946,2,30,0,Normal
560,1,1,51,112,291071.4286,3571.428571,0,0,0,Normal
10713405,9,6,20,7300,1084.155784,1.400115089,2,14,1,DDoS
6802108,10,11,20,11595,3412.177519,3.087278238,2,20,1,DDoS
6522869,8,6,20,5840,1780.658174,2.146294828,2,13,1,DDoS
90278,1,1,48,48,1063.381998,22.15379162,0,0,0,Normal
6110279,8,6,20,5840,1900.895196,2.291221072,2,13,1,DDoS
3631903,8,4,20,8760,3198.047965,3.304052999,2,11,1,DDoS
112634467,2,2,56,112,2.450404457,0.035513108,0,0,0,Normal
8084113,8,4,20,11595,1436.768635,1.484392907,2,11,1,DDoS
11229657,9,6,20,4380,1034.314761,1.335748723,2,14,1,DDoS
4999901,8,6,20,5840,2323.045996,2.800055441,2,13,1,DDoS
5718142,9,6,20,4380,2031.254208,2.623229713,2,14,1,DDoS
7834811,9,5,20,7300,1657.985113,1.786896965,2,13,1,DDoS
181,2,2,87,135,2453038.674,22099.44751,0,0,0,Normal
60770,2,2,34,214,8161.922001,65.82195162,0,0,0,Normal
91683,1,1,48,157,2235.965228,21.81429491,0,0,0,Normal
47716,2,2,43,97,5868.052645,83.8293235,0,0,0,Normal
6495858,8,6,20,4380,1788.062485,2.155219526,2,13,1,DDoS
117738840,14,13,187,1448,54.18772599,0.229321097,2,26,0,Normal
489,1,1,51,111,331288.3436,4089.97955,0,0,0,Normal
11958551,9,6,20,8760,971.2715194,1.254332569,2,14,1,DDoS
30520,1,1,40,56,3145.478375,65.53079948,0,0,0,Normal
10147770,8,6,20,5840,1144.586446,1.379613452,2,13,1,DDoS
559,1,1,46,74,214669.0519,3577.817531,0,0,0,Normal
119406624,3,3,62,219,4.572610645,0.050248469,0,0,0,Normal
246641,1,1,53,230,1147.416691,8.108951877,0,0,0,Normal
238,2,2,40,87,1067226.891,16806.72269,0,0,0,Normal
9805491,8,5,20,5840,1184.540376,1.325787765,2,12,1,DDoS
65553070,21,54,173,1398,761.7492209,1.144111176,0,75,0,Normal
107606,2,2,37,53,1672.769176,37.17264837,0,0,0,Normal
161235,1,1,47,63,682.2340063,12.40425466,0,0,0,Normal
30982,2,2,55,71,8133.755084,129.1072235,0,0,0,Normal
2080966,7,5,20,5840,5581.542418,5.766552649,2,11,1,DDoS
13173666,8,4,20,8760,881.6832004,0.910908171,2,11,1,DDoS
406,1,1,0,0,0.0,4926.108374,1,1,1,BruteForce
171,2,2,35,83,1380116.959,23391.81287,0,0,0,Normal
196,2,2,38,198,2408163.265,20408.16327,0,0,0,Normal
420,1,1,52,117,402380.9524,4761.904762,0,0,0,Normal
59846,1,1,50,78,2138.822979,33.41910905,0,0,0,Normal
8617800,9,6,20,10220,1347.79178,1.740583444,2,14,1,DDoS
11951697,8,5,20,7300,971.8285194,1.087711645,2,12,1,DDoS
191,2,2,46,174,2303664.921,20942.40838,0,0,0,Normal
1946609,7,6,20,4380,5966.786345,6.678280024,2,12,1,DDoS
23763,1,1,45,61,4460.71624,84.16445735,0,0,0,Normal
153357,1,1,42,213,1662.786831,13.04146534,0,0,0,Normal
64021126,2,2,48,48,2.999010046,0.062479376,0,0,0,Normal
10871633,8,5,20,7300,1068.376756,1.195772521,2,12,1,DDoS
456,1,1,0,0,0.0,4385.964912,1,1,1,BruteForce
315007,2,2,34,247,1784.087338,12.69813052,0,0,0,Normal
30584,1,1,85,167,8239.602406,65.39366989,0,0,0,Normal
194,2,2,40,56,989690.7216,20618.5567,0,0,0,Normal
26167,1,1,48,48,3668.743073,76.43214736,0,0,0,Normal
119200,2,2,39,67,1778.52349,33.55704698,0,0,0,Normal
73,1,1,0,0,0.0,27397.26027,1,1,1,PortScan
63640330,164,293,262,2836,6974.555286,7.180980991,2,456,0,Normal
47565,1,1,56,106,3405.865658,42.04772417,0,0,0,Normal
731,1,1,0,0,0.0,2735.978112,1,1,1,BruteForce
4679979,9,5,20,5840,2481.848743,2.991466415,2,13,1,DDoS
48467,1,1,44,150,4002.723503,41.26519075,0,0,0,Normal
4327859,8,4,20,8760,2683.775049,2.772733585,2,11,1,DDoS
85628,1,1,48,48,1121.128603,23.35684589,0,0,0,Normal
2692912,8,5,20,7300,4313.174734,4.827487864,2,12,1,DDoS
23,13,0,235,0,132826087.0,565217.3913,0,0,0,Normal
203,2,2,36,164,1970443.35,19704.4335,0,0,0,Normal
30259,1,1,55,71,4164.050365,66.09603754,0,0,0,Normal
6214830,9,6,20,4380,1868.916768,2.413581707,2,14,1,DDoS
617,1,1,0,0,0.0,3241.491086,1,1,1,BruteForce
60106,1,1,46,107,2545.502945,33.2745483,0,0,0,Normal
86711,2,2,44,100,3321.377911,46.13024876,0,0,0,Normal
30426,1,1,62,78,4601.327812,65.73325445,0,0,0,Normal
23632,1,1,81,209,12271.49628,84.6310088,0,0,0,Normal
5353405,9,5,20,5840,2426.493045,2.615158016,2,13,1,DDoS
93483630,2,2,68,129,4.043488684,0.04278824,0,0,0,Normal
4023890,8,4,20,8760,2886.510317,2.982188877,2,11,1,DDoS
240,2,2,34,290,2700000.0,16666.66667,0,0,0,Normal
119644002,21,21,565,2117,130.1360682,0.351041417,0,42,0,Normal
78474684,2,2,46,174,4.307121517,0.050971852,0,0,0,Normal
522,1,1,0,0,0.0,3831.417625,1,1,1,BruteForce
8481778,8,7,20,2920,1369.406273,1.768497124,2,14,1,DDoS
3832887,10,5,20,11595,3030.352838,3.913499146,2,14,1,DDoS
196,2,2,39,167,2102040.816,20408.16327,0,0,0,Normal
117366301,20,20,333,1418,74.83408717,0.340813331,2,39,0,Normal
6401616,9,5,20,11595,1814.385618,2.186947796,2,13,1,DDoS
4130075,8,4,20,8760,2812.297598,2.905516244,2,11,1,DDoS
4384909,8,7,20,4380,2648.857707,3.420823556,2,14,1,DDoS
118764630,14,14,192,1460,50.39379148,0.235760428,2,27,0,Normal
31481,2,2,38,102,8894.253677,127.0607668,0,0,0,Normal
118655096,18,19,373,1430,50.44873926,0.311828158,2,36,0,Normal
60991,2,2,33,126,5213.884016,65.58344674,0,0,0,Normal
38346,1,1,48,48,2503.520576,52.15667866,0,0,0,Normal
6584187,7,4,20,8760,1764.075048,1.670669439,2,10,1,DDoS
9626906,8,5,20,8760,1206.514326,1.35038194,2,12,1,DDoS
25438,2,2,42,141,14387.92358,157.2450664,0,0,0,Normal
203,2,2,32,102,1320197.044,19704.4335,0,0,0,Normal
30491,1,1,52,68,3935.58755,65.59312584,0,0,0,Normal
30143,1,1,40,56,3184.819029,66.35039644,0,0,0,Normal
12523086,9,5,20,10135,927.4870427,1.117935308,2,13,1,DDoS
168819,2,2,41,245,3388.244214,23.69401548,0,0,0,Normal
61739,1,1,44,76,1943.666078,32.39443464,0,0,0,Normal
24140,1,1,46,142,7787.903894,82.85004143,0,0,0,Normal
24204,2,2,35,163,16360.93208,165.2619402,0,0,0,Normal
46730,1,1,51,114,3530.92232,42.79905842,0,0,0,Normal
8727080,9,6,20,8675,1330.914808,1.718787957,2,14,1,DDoS
6754961,7,5,20,7215,1719.476989,1.776472137,2,11,1,DDoS
60778,1,1,54,110,2698.344796,32.90664385,0,0,0,Normal
48687,1,1,53,119,3532.770555,41.07872738,0,0,0,Normal
7836801,8,4,20,8760,1482.109856,1.531237044,2,11,1,DDoS
12129637,9,7,20,4380,1070.930647,1.319083168,2,15,1,DDoS
117931108,19,17,451,1418,52.81049339,0.305262968,2,35,0,Normal
123606,1,1,55,342,3211.818197,16.18044432,0,0,0,Normal
1480527,9,6,20,7215,7845.179453,10.13152749,2,14,1,DDoS
72257,1,1,50,135,2560.305576,27.6789792,0,0,0,Normal
6232909,9,6,20,7215,1863.495841,2.40658094,2,14,1,DDoS
23551,1,1,46,74,5095.325039,84.92208399,0,0,0,Normal
1907327,7,4,20,11595,6089.674188,5.767233411,2,10,1,DDoS
7273052,9,5,20,7215,1596.991194,1.924914053,2,13,1,DDoS
117494410,12,12,202,1430,39.62741717,0.204265037,2,23,0,Normal
169,2,2,42,84,1491124.26,23668.63905,0,0,0,Normal
3774523,9,6,20,4380,3077.210021,3.97401208,2,14,1,DDoS
456,1,1,0,0,0.0,4385.964912,1,1,1,BruteForce
179886,2,2,50,165,2390.402811,22.23630522,0,0,0,Normal
22199,1,1,48,48,4324.519122,90.09414839,0,0,0,Normal
6659548,8,6,20,10135,1744.112363,2.102244777,2,13,1,DDoS
66034066,2,2,91,219,7.465843463,0.060574795,0,0,0,Normal
673,1,1,0,0,0.0,2971.768202,1,1,1,BruteForce
8149802,8,7,20,4380,1425.187998,1.840535512,2,14,1,DDoS
8043170,9,6,20,5840,1444.082371,1.864936337,2,14,1,DDoS
217,2,2,44,113,1447004.608,18433.17972,0,0,0,Normal
7978369,8,5,20,5840,1455.811332,1.629405709,2,12,1,DDoS
7631846,7,6,20,5840,1521.912261,1.703388669,2,12,1,DDoS
49875,1,1,44,60,2085.213033,40.10025063,0,0,0,Normal
607,1,1,0,0,0.0,3294.892916,1,1,1,BruteForce
7976791,8,6,20,5840,1456.099326,1.755091741,2,13,1,DDoS
10917080,9,5,20,11595,1063.929183,1.282394193,2,13,1,DDoS
62055850,31,35,539,1430,153.4585378,1.063558069,2,65,0,Normal
119973355,70,82,224,4380,887.3720336,1.266947982,2,151,0,Normal
60132,1,1,43,75,1962.349498,33.26016098,0,0,0,Normal
371,1,1,0,0,0.0,5390.83558,1,1,1,BruteForce
3867900,8,5,20,5840,3002.921482,3.360996923,2,12,1,DDoS
60611,1,1,55,121,2903.763343,32.99731072,0,0,0,Normal
9836750,8,7,20,4380,1180.776171,1.524893893,2,14,1,DDoS
254,2,2,37,165,1590551.181,15748.0315,0,0,0,Normal
24153,1,1,47,75,5051.132365,82.8054486,0,0,0,Normal
16236,1,1,48,48,5912.786401,123.18305,0,0,0,Normal
46991,2,2,34,174,8852.759039,85.12268307,0,0,0,Normal
95931220,2,2,56,122,3.273178429,0.041696541,0,0,0,Normal
8840735,8,6,20,5840,1313.804791,1.583578741,2,13,1,DDoS
24570,1,1,58,139,8017.908018,81.4000814,0,0,0,Normal
8460462,9,6,20,7215,1372.85647,1.772952825,2,14,1,DDoS
179,2,2,57,121,1988826.816,22346.36872,0,0,0,Normal
417,1,1,0,0,0.0,4796.16307,1,1,1,BruteForce
10083922,9,5,20,11595,1151.833582,1.3883487,2,13,1,DDoS
883,1,1,51,111,183465.4587,2265.005663,0,0,0,Normal
30884,1,1,45,173,7058.671157,64.75845098,0,0,0,Normal
4106440,8,6,20,5840,2828.48404,3.409279084,2,13,1,DDoS
59142,1,1,42,138,3043.52237,33.81691522,0,0,0,Normal
603,1,1,0,0,0.0,3316.749585,1,1,1,BruteForce
30300,1,1,70,134,6732.673267,66.00660066,0,0,0,Normal
63004,1,1,49,189,3777.537934,31.74401625,0,0,0,Normal
8720569,9,4,20,11595,1331.908503,1.490728415,2,12,1,DDoS
492647,10,6,20,8675,23576.71923,32.47761582,2,15,1,DDoS
1154351,6,2,36,159,462.5975981,6.930301096,0,0,0,Normal
9287421,8,6,20,5840,1250.616291,1.507415245,2,13,1,DDoS
616,1,1,93,174,433441.5584,3246.753247,0,0,0,Normal
8888689,10,6,20,7300,1306.716885,1.800040478,2,15,1,DDoS
117189527,30,41,5520,2860,478.2594608,0.605856187,2,70,0,Normal
23903,1,1,49,65,4769.275823,83.67150567,0,0,0,Normal
109188057,2,2,61,153,3.17800325,0.036634043,0,0,0,Normal
62697,1,1,41,121,2583.855687,31.89945292,0,0,0,Normal
6007824,8,6,20,4380,1933.312294,2.330294629,2,13,1,DDoS
1053989,8,5,20,5840,11020.03911,12.33409457,2,12,1,DDoS
30855,1,1,47,105,4926.268028,64.81931616,0,0,0,Normal
118246721,17,18,271,1460,50.0901839,0.295991294,2,34,0,Normal
2725933,8,6,20,4380,4260.926442,5.135856237,2,13,1,DDoS
6013014,8,5,20,10135,1931.643598,2.161977338,2,12,1,DDoS
9040575,8,6,20,5755,1284.763414,1.548574067,2,13,1,DDoS
135,2,2,32,48,1185185.185,29629.62963,0,0,0,Normal
241,2,2,28,284,2589211.618,16597.51037,0,0,0,Normal
12217674,8,4,20,8760,950.6719528,0.982183679,2,11,1,DDoS
3826884,8,6,20,4380,3035.106369,3.658328813,2,13,1,DDoS
110127537,22,27,967,1430,68.86560988,0.444938671,2,48,0,Normal
10497691,8,4,20,8760,1106.433786,1.143108518,2,11,1,DDoS
8660126,7,5,20,7215,1341.204504,1.385661132,2,11,1,DDoS
23554,1,1,76,204,11887.57748,84.91126773,0,0,0,Normal
186,2,2,45,61,1139784.946,21505.37634,0,0,0,Normal
549,1,1,0,0,0.0,3642.98725,1,1,1,BruteForce
47279,1,1,41,76,2474.67163,42.30207915,0,0,0,Normal
12110694,8,5,20,5840,959.069728,1.073431465,2,12,1,DDoS
7824657,9,6,20,4380,1660.136668,1.917016938,2,14,1,DDoS
59648,1,1,46,62,1810.622318,33.53004292,0,0,0,Normal
5810858,8,7,20,4380,1998.844233,2.581374386,2,14,1,DDoS
83976,4,2,36,207,6644.755644,71.44898542,0,0,0,Normal
46416,1,1,63,121,3964.150293,43.08859014,0,0,0,Normal
2041704,9,5,20,11595,5688.875567,6.857017472,2,13,1,DDoS
63202262,2,2,58,186,6.550398465,0.063288874,0,0,0,Normal
112051403,40,20,403,72,84.78251718,0.53546853,0,60,0,Normal
8575540,9,5,20,11595,1354.433657,1.632550253,2,13,1,DDoS
8852978,9,6,20,7300,1311.987898,1.694345112,2,14,1,DDoS
77488,4,2,44,100,4852.364237,77.43134421,0,0,0,Normal
10850699,9,6,20,5840,1070.437951,1.38239942,2,14,1,DDoS
4121971,9,6,20,4380,3151.404995,3.639035791,2,14,1,DDoS
2008209,8,6,20,5840,5783.760555,6.971385946,2,13,1,DDoS
11843315,9,6,20,7215,980.722036,1.266537283,2,14,1,DDoS
118125170,27,30,419,2796,243.1319252,0.482538988,2,56,0,Normal
153,2,2,42,58,1307189.542,26143.79085,0,0,0,Normal
205,2,2,36,73,1063414.634,19512.19512,0,0,0,Normal
3225754,7,4,20,10135,3600.708548,3.410055448,2,10,1,DDoS
75636884,2,2,58,186,4.997561772,0.052884252,0,0,0,Normal
535,1,1,59,124,342056.0748,3738.317757,0,0,0,Normal
62490083,2,2,55,111,4.256675415,0.064010157,0,0,0,Normal
118484703,224,495,517,4344,6636.958021,6.068293896,2,718,0,Normal
81866,1,1,56,137,2357.511055,24.43016637,0,0,0,Normal
32100799,2,2,60,79,8.161790615,0.12460749,0,0,0,Normal
16102,1,1,48,48,5961.992299,124.2081729,0,0,0,Normal
3806927,8,4,20,8760,3051.017264,3.152148702,2,11,1,DDoS
91237,4,2,37,102,3858.083891,65.7627936,0,0,0,Normal
85716,2,2,43,59,2379.952401,46.66573335,0,0,0,Normal
23327,1,1,46,74,5144.25344,85.73755734,0,0,0,Normal
5951822,8,4,20,7215,1951.503254,2.016189328,2,11,1,DDoS
32176,1,1,43,119,5034.808553,62.15813028,0,0,0,Normal
63321993,16,18,369,1430,119.2950449,0.536938248,2,33,0,Normal
11118651,8,5,20,5840,1044.641117,1.169206588,2,12,1,DDoS
6532829,8,6,20,5840,1777.943369,2.143022571,2,13,1,DDoS
5414413,9,5,20,10135,2145.200228,2.585691191,2,13,1,DDoS
654,1,1,0,0,0.0,3058.103976,1,1,1,BruteForce
3626920,8,4,20,8760,3202.441741,3.308592415,2,11,1,DDoS
3227908,8,5,20,10135,4024.278263,4.027376245,2,12,1,DDoS
5200340,9,4,20,11595,2233.507809,2.499836549,2,12,1,DDoS
8899063,8,4,20,11595,1305.193592,1.348456573,2,11,1,DDoS
11669606,8,5,20,7300,995.3206646,1.114005049,2,12,1,DDoS
210,2,2,35,89,1180952.381,19047.61905,0,0,0,Normal
1244977,8,6,20,5840,9329.489621,11.24518766,2,13,1,DDoS
66094448,2,2,48,48,2.904933861,0.060519455,0,0,0,Normal
23895,2,2,37,135,14396.31722,167.3990375,0,0,0,Normal
646,1,1,0,0,0.0,3095.975232,1,1,1,BruteForce
11376687,8,7,20,2920,1020.947487,1.318485777,2,14,1,DDoS
4210131,9,6,20,7215,2758.821519,3.562834506,2,14,1,DDoS
86766,1,1,55,111,1913.191803,23.05050365,0,0,0,Normal
557,1,1,0,0,0.0,3590.664273,1,1,1,BruteForce
10898586,8,6,20,5840,1065.734582,1.28457031,2,13,1,DDoS
48773,1,1,50,66,2378.365079,41.00629447,0,0,0,Normal
430,1,1,0,0,0.0,4651.162791,1,1,1,BruteForce
197,2,2,35,115,1522842.64,20304.56853,0,0,0,Normal
152985,8,5,20,5840,75922.47606,84.97565121,2,12,1,DDoS
481,1,1,0,0,0.0,4158.004158,1,1,1,BruteForce
11899691,8,4,20,8760,976.0757653,1.008429547,2,11,1,DDoS
2029795,8,4,20,11595,5722.25274,5.911927067,2,11,1,DDoS
1226371,2,2,53,113,266.640356,3.261655731,0,0,0,Normal
6036688,9,4,20,11595,1924.068297,2.15349874,2,12,1,DDoS
87527852,10,6,352,256,18.17707123,0.182798956,0,16,0,Normal
34374087,2,2,50,319,17.25136729,0.116366727,0,0,0,Normal
8210168,8,6,20,4380,1414.709175,1.705202622,2,13,1,DDoS
473,1,1,0,0,0.0,4228.32981,1,1,1,BruteForce
8888745,10,5,20,11595,1306.708652,1.687527317,2,14,1,DDoS
6488249,6,5,20,10135,1790.15941,1.695372665,2,10,1,DDoS
9282073,10,5,20,11595,1251.336851,1.616018318,2,14,1,DDoS
413,1,1,46,105,365617.4334,4842.615012,0,0,0,Normal
5195852,8,6,20,4380,2235.437037,2.69445704,2,13,1,DDoS
6313861,8,4,20,8760,1839.603374,1.900580326,2,11,1,DDoS
117356994,16,17,1367,1430,67.11146674,0.281193296,2,32,0,Normal
7014932,9,7,20,5840,1655.753755,2.280848909,2,15,1,DDoS
562,1,1,0,0,0.0,3558.718861,1,1,1,BruteForce
1996949,8,5,20,7300,5816.372877,6.5099309,2,12,1,DDoS
30960,2,2,41,118,10271.31783,129.1989664,0,0,0,Normal
160,2,2,44,60,1300000.0,25000.0,0,0,0,Normal
50196,1,1,44,204,4940.63272,39.84381226,0,0,0,Normal
12062503,8,6,20,5755,962.9013149,1.160621473,2,13,1,DDoS
9425873,9,6,20,4380,1232.246605,1.591364535,2,14,1,DDoS
72,1,1,0,0,0.0,27777.77778,1,1,1,PortScan
2014799,9,5,20,11595,5764.843044,6.948583953,2,13,1,DDoS
84434,1,1,48,48,1136.982732,23.68714025,0,0,0,Normal
99049,1,1,56,111,1686.034185,20.19202617,0,0,0,Normal
2132818,8,5,20,10135,5445.846762,6.095222377,2,12,1,DDoS
48288,1,1,56,102,3272.03446,41.41815772,0,0,0,Normal
11808013,8,6,20,4380,983.6540661,1.185635551,2,13,1,DDoS
7724194,10,6,20,10220,1503.716763,2.071413535,2,15,1,DDoS
8162772,8,5,20,8675,1422.923487,1.592596241,2,12,1,DDoS
7329000,9,6,20,10135,1584.800109,2.046663938,2,14,1,DDoS
192,2,2,29,94,1281250.0,20833.33333,0,0,0,Normal
63021232,2,2,48,48,3.046592298,0.063470673,0,0,0,Normal
62296684,2,2,56,176,5.586172131,0.064208875,0,0,0,Normal
2024973,8,6,20,5840,5735.878948,6.913672429,2,13,1,DDoS
8765903,8,4,20,8760,1325.020366,1.368940542,2,11,1,DDoS
24,13,0,233,0,126208333.3,541666.6667,0,0,0,Normal
2619069,4,4,47,175,291.7067095,3.054520519,0,0,0,Normal
8106942,8,6,20,4380,1432.722721,1.726915032,2,13,1,DDoS
10009735,8,5,20,7300,1160.370379,1.298735681,2,12,1,DDoS
6765812,8,4,20,8675,1716.719294,1.773623033,2,11,1,DDoS
671048,8,6,20,7300,17308.74692,20.86288909,2,13,1,DDoS
73345,2,2,33,168,5480.946213,54.53677824,0,0,0,Normal
168178,1,1,60,76,808.6670076,11.89216188,0,0,0,Normal
262,2,2,32,318,2671755.725,15267.17557,0,0,0,Normal
453,1,1,0,0,0.0,4415.011038,1,1,1,BruteForce
11367735,8,5,20,5840,1021.751475,1.143587531,2,12,1,DDoS
101696379,20,17,878,2712,65.25306078,0.363828097,2,36,0,Normal
1228953,8,6,20,4380,9451.134421,11.39181075,2,13,1,DDoS
2875986,8,6,20,4380,4038.614931,4.867895741,2,13,1,DDoS
11275709,8,6,20,4380,1030.090436,1.241607069,2,13,1,DDoS
7371863,8,5,20,10135,1575.585439,1.763461963,2,12,1,DDoS
3728976,8,4,20,8760,3114.796126,3.218041629,2,11,1,DDoS
49582,1,1,56,97,3085.797265,40.33721915,0,0,0,Normal
60932,1,1,42,170,3479.288387,32.82347535,0,0,0,Normal
115107908,2,2,47,99,2.171875107,0.034750002,0,0,0,Normal
47133,4,2,30,132,8147.158042,127.2993444,0,0,0,Normal
9980388,9,7,20,5840,1163.78241,1.603144086,2,15,1,DDoS
180,2,2,39,55,1044444.444,22222.22222,0,0,0,Normal
12869017,2,2,56,116,23.0009798,0.310824051,0,0,0,Normal
260,2,2,47,175,1707692.308,15384.61538,0,0,0,Normal
58653,2,2,38,103,4807.938213,68.19770515,0,0,0,Normal
12570637,8,6,20,4380,923.9786337,1.113706489,2,13,1,DDoS
65,1,1,0,0,0.0,30769.23077,1,1,1,PortScan
60482,1,1,45,235,4629.476538,33.06768956,0,0,0,Normal
116106,1,1,51,209,2239.333023,17.22563864,0,0,0,Normal
114747762,15,18,584,1460,46.71115067,0.287587308,0,33,0,Normal
63358145,16,16,1023,1430,97.63543424,0.505065292,2,31,0,Normal
8557642,10,6,20,10135,1357.266406,1.869673913,2,15,1,DDoS
583,1,1,0,0,0.0,3430.531732,1,1,1,BruteForce
240,2,2,31,159,1583333.333,16666.66667,0,0,0,Normal
23413,1,1,41,128,7218.212104,85.42262845,0,0,0,Normal
9262256,9,5,20,11595,1254.014141,1.511510803,2,13,1,DDoS
16197,1,1,48,48,5927.023523,123.4796567,0,0,0,Normal
732,1,1,0,0,0.0,2732.240437,1,1,1,BruteForce
117820383,15,14,403,1430,52.48667372,0.246137377,2,28,0,Normal
8840770,8,7,20,4380,1313.79959,1.696684791,2,14,1,DDoS
60777,1,1,46,126,2830.017934,32.90718528,0,0,0,Normal
2352927,8,6,20,5840,4936.404742,5.950035849,2,13,1,DDoS
138,2,2,43,59,1478260.87,28985.50725,0,0,0,Normal
713,1,1,53,113,232819.0743,2805.049088,0,0,0,Normal
24508,2,2,28,110,11261.62886,163.2120124,0,0,0,Normal
115739662,32,27,366,2836,160.7141379,0.509764751,2,58,0,Normal
